InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,Day,Hour
561632,23341,PINK DINER WALL CLOCK,4,2011-07-28 14:30:00,8.5,15639,United Kingdom,34.0,2011,7,Thursday,14
556578,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2011-06-13 14:13:00,2.1,12472,Germany,12.600000000000001,2011,6,Monday,14
580058,23313,VINTAGE CHRISTMAS BUNTING,5,2011-12-01 13:19:00,4.95,14367,United Kingdom,24.75,2011,12,Thursday,13
570680,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2011-10-11 15:36:00,1.65,13969,United Kingdom,1.65,2011,10,Tuesday,15
564436,84078A,SET/4 WHITE RETRO STORAGE CUBES ,6,2011-08-25 12:06:00,34.95,17841,United Kingdom,209.70000000000002,2011,8,Thursday,12
570424,23100,SILVER BELLS TABLE DECORATION,4,2011-10-10 13:41:00,1.25,17372,United Kingdom,5.0,2011,10,Monday,13
559297,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,12,2011-07-07 12:36:00,0.55,16743,United Kingdom,6.6000000000000005,2011,7,Thursday,12
571676,82580,BATHROOM METAL SIGN,1,2011-10-18 13:29:00,0.55,16910,United Kingdom,0.55,2011,10,Tuesday,13
553488,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2011-05-17 12:40:00,1.25,18043,United Kingdom,1.25,2011,5,Tuesday,12
578679,22750,FELTCRAFT PRINCESS LOLA DOLL,6,2011-11-25 08:12:00,3.75,15117,United Kingdom,22.5,2011,11,Friday,8
558057,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2,2011-06-24 14:57:00,2.55,15665,United Kingdom,5.1,2011,6,Friday,14
550838,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,2011-04-21 11:31:00,4.25,14577,United Kingdom,8.5,2011,4,Thursday,11
572719,23499,SET 12 VINTAGE DOILY CHALK ,24,2011-10-25 15:03:00,0.42,13871,United Kingdom,10.08,2011,10,Tuesday,15
545185,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,2011-02-28 15:04:00,0.55,16027,United Kingdom,79.2,2011,2,Monday,15
555162,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-06-01 10:15:00,0.85,12473,Germany,10.2,2011,6,Wednesday,10
556475,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4,2011-06-12 12:03:00,4.95,18109,United Kingdom,19.8,2011,6,Sunday,12
578315,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-11-23 16:34:00,1.45,17725,United Kingdom,17.4,2011,11,Wednesday,16
577598,21914,BLUE HARMONICA IN BOX ,12,2011-11-21 08:19:00,1.25,13430,United Kingdom,15.0,2011,11,Monday,8
568660,22115,METAL SIGN EMPIRE TEA,12,2011-09-28 12:33:00,0.79,15134,United Kingdom,9.48,2011,9,Wednesday,12
561208,23209,LUNCH BAG DOILEY PATTERN ,100,2011-07-25 16:39:00,1.45,15372,United Kingdom,145.0,2011,7,Monday,16
568210,22669,RED BABY BUNTING ,5,2011-09-25 15:56:00,2.95,17159,United Kingdom,14.75,2011,9,Sunday,15
537048,90162B,ANT SILVER LIME GREEN BOUDICCA RING,1,2010-12-05 11:03:00,2.95,13069,United Kingdom,2.95,2010,12,Sunday,11
567944,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-09-22 19:54:00,9.95,14562,United Kingdom,19.9,2011,9,Thursday,19
543736,21500,PINK POLKADOT WRAP ,25,2011-02-11 12:36:00,0.42,15044,United Kingdom,10.5,2011,2,Friday,12
549368,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2011-04-08 11:26:00,0.85,18036,United Kingdom,0.85,2011,4,Friday,11
569483,22950,36 DOILIES VINTAGE CHRISTMAS,12,2011-10-04 12:45:00,1.45,14057,United Kingdom,17.4,2011,10,Tuesday,12
555533,82552,WASHROOM METAL SIGN,4,2011-06-05 12:12:00,1.45,15722,United Kingdom,5.8,2011,6,Sunday,12
552859,21394,RED POLKADOT BEAKER ,12,2011-05-11 16:10:00,0.39,13069,United Kingdom,4.68,2011,5,Wednesday,16
560363,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-07-18 12:05:00,0.83,12589,France,13.28,2011,7,Monday,12
567341,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-09-19 15:04:00,0.85,14961,United Kingdom,8.5,2011,9,Monday,15
566326,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-09-12 12:11:00,3.75,16211,United Kingdom,15.0,2011,9,Monday,12
568152,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,5,2011-09-25 11:40:00,1.65,16480,United Kingdom,8.25,2011,9,Sunday,11
542928,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-02-02 10:22:00,0.85,17863,United Kingdom,10.2,2011,2,Wednesday,10
551832,79164,BLACK WINE GLASS,24,2011-05-04 13:11:00,0.39,15987,United Kingdom,9.36,2011,5,Wednesday,13
537429,22537,MAGIC DRAWING SLATE DINOSAUR,2,2010-12-06 15:54:00,0.42,12748,United Kingdom,0.84,2010,12,Monday,15
577742,23109,PACK OF SIX LED TEA LIGHTS,4,2011-11-21 13:41:00,2.89,13755,United Kingdom,11.56,2011,11,Monday,13
571679,23508,MINI PLAYING CARDS DOLLY GIRL ,2,2011-10-18 13:41:00,0.42,14159,United Kingdom,0.84,2011,10,Tuesday,13
580678,16237,SLEEPING CAT ERASERS,1,2011-12-05 14:49:00,0.21,18015,United Kingdom,0.21,2011,12,Monday,14
559122,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-07-06 12:22:00,0.42,15159,United Kingdom,10.08,2011,7,Wednesday,12
564181,23324,RUSTIC STRAWBERRY JAM POT LARGE ,12,2011-08-23 14:53:00,2.08,13862,United Kingdom,24.96,2011,8,Tuesday,14
577300,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-11-18 12:53:00,4.25,16924,United Kingdom,8.5,2011,11,Friday,12
552820,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-05-11 12:53:00,1.65,16644,United Kingdom,19.799999999999997,2011,5,Wednesday,12
566258,22349,DOG BOWL CHASING BALL DESIGN,1,2011-09-11 12:45:00,3.75,13124,United Kingdom,3.75,2011,9,Sunday,12
542607,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,2011-01-30 13:48:00,1.95,13148,United Kingdom,1.95,2011,1,Sunday,13
572751,48194,DOORMAT HEARTS,2,2011-10-25 17:21:00,8.25,17449,United Kingdom,16.5,2011,10,Tuesday,17
552188,22555,PLASTERS IN TIN STRONGMAN,12,2011-05-06 14:01:00,1.65,12394,Belgium,19.799999999999997,2011,5,Friday,14
549771,23053,RECYCLED ACAPULCO MAT PINK,1,2011-04-12 11:43:00,8.25,14669,United Kingdom,8.25,2011,4,Tuesday,11
573344,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-10-30 12:07:00,1.45,14179,United Kingdom,1.45,2011,10,Sunday,12
545559,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-03-03 15:31:00,0.85,15005,United Kingdom,8.5,2011,3,Thursday,15
560105,85204,HANGING WOOD AND FELT FLOWER,4,2011-07-14 19:23:00,0.12,16794,United Kingdom,0.48,2011,7,Thursday,19
541273,22568,FELTCRAFT CUSHION OWL,4,2011-01-17 11:21:00,3.75,13155,United Kingdom,15.0,2011,1,Monday,11
553574,22333,RETROSPOT PARTY BAG + STICKER SET,96,2011-05-18 09:59:00,1.45,16422,United Kingdom,139.2,2011,5,Wednesday,9
580731,85096,HILDA CANDY SPOT RABBIT,1,2011-12-05 17:36:00,3.75,17383,United Kingdom,3.75,2011,12,Monday,17
546638,21155,RED RETROSPOT PEG BAG,6,2011-03-15 12:52:00,2.55,15106,United Kingdom,15.299999999999999,2011,3,Tuesday,12
563708,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-08-18 15:09:00,0.65,17001,United Kingdom,10.4,2011,8,Thursday,15
567702,23630,SET 10 CARDS HANGING BAUBLES 17080,1,2011-09-22 09:38:00,2.99,15810,United Kingdom,2.99,2011,9,Thursday,9
541593,22495,SET OF 2 ROUND TINS CAMEMBERT ,2,2011-01-19 15:20:00,2.95,17611,United Kingdom,5.9,2011,1,Wednesday,15
560235,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-07-17 11:26:00,0.85,14060,United Kingdom,8.5,2011,7,Sunday,11
556578,21746,SMALL RED RETROSPOT WINDMILL,12,2011-06-13 14:13:00,1.25,12472,Germany,15.0,2011,6,Monday,14
577038,21158,MOODY GIRL DOOR HANGER ,2,2011-11-17 13:30:00,0.39,14796,United Kingdom,0.78,2011,11,Thursday,13
546003,22517,CHILDS GARDEN RAKE PINK,2,2011-03-08 15:07:00,2.1,16712,United Kingdom,4.2,2011,3,Tuesday,15
556828,21179,NO JUNK MAIL METAL SIGN,3,2011-06-15 10:39:00,1.25,17284,United Kingdom,3.75,2011,6,Wednesday,10
569367,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-03 15:28:00,4.95,13994,United Kingdom,19.8,2011,10,Monday,15
575725,23583,LUNCH BAG PAISLEY PARK  ,10,2011-11-10 18:46:00,1.65,13098,United Kingdom,16.5,2011,11,Thursday,18
575756,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-11-11 10:48:00,2.95,18118,United Kingdom,2.95,2011,11,Friday,10
556229,21735,TWO DOOR CURIO CABINET,2,2011-06-09 14:43:00,12.75,12839,United Kingdom,25.5,2011,6,Thursday,14
549021,22381,TOY TIDY PINK POLKADOT,5,2011-04-05 16:13:00,2.1,13468,United Kingdom,10.5,2011,4,Tuesday,16
558622,47566,PARTY BUNTING,8,2011-06-30 16:51:00,4.95,16357,United Kingdom,39.6,2011,6,Thursday,16
563946,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,2011-08-22 10:15:00,4.95,17527,United Kingdom,19.8,2011,8,Monday,10
539725,22154,ANGEL DECORATION 3 BUTTONS ,12,2010-12-21 13:58:00,0.42,17211,United Kingdom,5.04,2010,12,Tuesday,13
572220,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,2,2011-10-21 13:24:00,0.83,17800,United Kingdom,1.66,2011,10,Friday,13
540907,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-01-12 11:52:00,1.25,13488,United Kingdom,15.0,2011,1,Wednesday,11
557472,22929,SCHOOL DESK AND CHAIR ,2,2011-06-20 13:27:00,65.0,12432,Norway,130.0,2011,6,Monday,13
564062,40001,WHITE BAMBOO RIBS LAMPSHADE,24,2011-08-22 14:41:00,0.85,17706,United Kingdom,20.4,2011,8,Monday,14
566434,23355,HOT WATER BOTTLE KEEP CALM,12,2011-09-12 15:01:00,4.95,17090,United Kingdom,59.400000000000006,2011,9,Monday,15
578950,23365,SET 12 COLOUR PENCILS LOVE LONDON,1,2011-11-27 14:40:00,0.65,17885,United Kingdom,0.65,2011,11,Sunday,14
547036,22555,PLASTERS IN TIN STRONGMAN,24,2011-03-20 10:35:00,1.65,17017,United Kingdom,39.599999999999994,2011,3,Sunday,10
549291,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-04-07 19:05:00,9.95,16261,United Kingdom,9.95,2011,4,Thursday,19
570254,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,2011-10-10 09:41:00,0.39,16179,United Kingdom,9.36,2011,10,Monday,9
579196,22804,PINK HANGING HEART T-LIGHT HOLDER,1,2011-11-28 15:54:00,5.79,14096,United Kingdom,5.79,2011,11,Monday,15
543191,22379,RECYCLING BAG RETROSPOT ,1,2011-02-04 11:54:00,2.1,13137,United Kingdom,2.1,2011,2,Friday,11
546215,22383,LUNCH BAG SUKI DESIGN ,2,2011-03-10 11:52:00,1.65,14713,United Kingdom,3.3,2011,3,Thursday,11
566778,23282,FOLDING BUTTERFLY MIRROR IVORY ,3,2011-09-15 10:02:00,0.83,17961,United Kingdom,2.4899999999999998,2011,9,Thursday,10
550799,22384,LUNCH BAG PINK POLKADOT,10,2011-04-20 14:46:00,1.65,17115,United Kingdom,16.5,2011,4,Wednesday,14
556263,23193,BUFFALO BILL TREASURE BOOK BOX,2,2011-06-09 18:41:00,2.25,13969,United Kingdom,4.5,2011,6,Thursday,18
580513,23209,LUNCH BAG VINTAGE DOILY ,1,2011-12-04 13:59:00,1.65,14456,United Kingdom,1.65,2011,12,Sunday,13
548700,22998,TRAVEL CARD WALLET KEEP CALM,1,2011-04-03 11:11:00,0.42,13623,United Kingdom,0.42,2011,4,Sunday,11
553199,23077,DOUGHNUT LIP GLOSS ,20,2011-05-15 15:14:00,1.25,17758,United Kingdom,25.0,2011,5,Sunday,15
563706,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,2011-08-18 14:48:00,0.85,14189,United Kingdom,10.2,2011,8,Thursday,14
565442,22384,LUNCH BAG PINK POLKADOT,10,2011-09-04 14:09:00,1.65,12627,Germany,16.5,2011,9,Sunday,14
562850,85099B,JUMBO BAG RED RETROSPOT,300,2011-08-10 10:08:00,1.79,14680,United Kingdom,537.0,2011,8,Wednesday,10
540157,22891,TEA FOR ONE POLKADOT,1,2011-01-05 11:41:00,4.25,15311,United Kingdom,4.25,2011,1,Wednesday,11
556474,23112,PARISIENNE CURIO CABINET,1,2011-06-12 12:01:00,7.5,16007,United Kingdom,7.5,2011,6,Sunday,12
550488,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,2,2011-04-18 14:27:00,0.83,16729,United Kingdom,1.66,2011,4,Monday,14
551250,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-04-27 12:00:00,2.55,17841,United Kingdom,2.55,2011,4,Wednesday,12
580501,22865,HAND WARMER OWL DESIGN,2,2011-12-04 13:00:00,2.1,14546,United Kingdom,4.2,2011,12,Sunday,13
557259,23170,REGENCY TEA PLATE ROSES ,12,2011-06-19 10:38:00,1.65,15909,United Kingdom,19.799999999999997,2011,6,Sunday,10
577506,22199,FRYING PAN RED RETROSPOT,2,2011-11-20 12:40:00,4.25,13212,United Kingdom,8.5,2011,11,Sunday,12
578811,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-11-25 13:28:00,1.25,12438,Norway,15.0,2011,11,Friday,13
566393,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-09-12 12:45:00,0.42,13269,United Kingdom,10.08,2011,9,Monday,12
564150,22692,DOORMAT WELCOME TO OUR HOME,4,2011-08-23 12:30:00,7.95,14936,Channel Islands,31.8,2011,8,Tuesday,12
540566,22334,DINOSAUR PARTY BAG + STICKER SET,4,2011-01-10 10:58:00,1.65,17811,United Kingdom,6.6,2011,1,Monday,10
573870,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-11-01 12:25:00,1.69,14485,United Kingdom,1.69,2011,11,Tuesday,12
571709,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-10-18 15:52:00,3.75,16463,United Kingdom,15.0,2011,10,Tuesday,15
549287,22386,JUMBO BAG PINK POLKADOT,4,2011-04-07 18:05:00,2.08,14527,United Kingdom,8.32,2011,4,Thursday,18
550361,22088,PAPER BUNTING COLOURED LACE,6,2011-04-18 11:10:00,2.95,13082,United Kingdom,17.700000000000003,2011,4,Monday,11
572229,21889,WOODEN BOX OF DOMINOES,12,2011-10-21 14:23:00,1.25,14329,United Kingdom,15.0,2011,10,Friday,14
562727,23177,TREASURE ISLAND BOOK BOX,8,2011-08-09 09:26:00,2.25,15601,United Kingdom,18.0,2011,8,Tuesday,9
579069,23123,COCKTAIL SWORDS 50 PIECES,12,2011-11-28 10:31:00,0.83,14911,EIRE,9.959999999999999,2011,11,Monday,10
563213,85099B,JUMBO BAG RED RETROSPOT,2,2011-08-14 12:55:00,2.08,16115,United Kingdom,4.16,2011,8,Sunday,12
580619,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3,2011-12-05 12:08:00,0.83,15053,United Kingdom,2.4899999999999998,2011,12,Monday,12
572098,22380,TOY TIDY SPACEBOY  ,5,2011-10-20 15:38:00,2.1,15117,United Kingdom,10.5,2011,10,Thursday,15
577141,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-18 09:11:00,0.55,13269,United Kingdom,13.200000000000001,2011,11,Friday,9
551158,22501,PICNIC BASKET WICKER LARGE,4,2011-04-26 15:00:00,9.95,16823,United Kingdom,39.8,2011,4,Tuesday,15
548860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-04 13:38:00,2.95,13263,United Kingdom,5.9,2011,4,Monday,13
578074,10135,COLOURING PENCILS BROWN TUBE,2,2011-11-22 16:06:00,1.25,17590,United Kingdom,2.5,2011,11,Tuesday,16
560601,22630,DOLLY GIRL LUNCH BOX,1,2011-07-19 17:17:00,1.95,16764,United Kingdom,1.95,2011,7,Tuesday,17
571058,22842,BISCUIT TIN VINTAGE RED,6,2011-10-13 14:18:00,6.75,13853,United Kingdom,40.5,2011,10,Thursday,14
552108,20725,LUNCH BAG RED RETROSPOT,2,2011-05-06 11:36:00,1.65,17841,United Kingdom,3.3,2011,5,Friday,11
575955,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-11-13 12:05:00,2.95,14044,United Kingdom,2.95,2011,11,Sunday,12
578999,23329,DECORATIVE WICKER HEART LARGE,1,2011-11-27 16:08:00,1.65,17595,United Kingdom,1.65,2011,11,Sunday,16
547623,84459A,PINK METAL CHICKEN HEART ,12,2011-03-24 11:29:00,1.49,15641,United Kingdom,17.88,2011,3,Thursday,11
572217,22680,FRENCH BLUE METAL DOOR SIGN 5,2,2011-10-21 13:03:00,1.25,15311,United Kingdom,2.5,2011,10,Friday,13
580385,20685,DOORMAT RED RETROSPOT,2,2011-12-04 10:11:00,8.25,16326,United Kingdom,16.5,2011,12,Sunday,10
562951,23242,TREASURE TIN BUFFALO BILL ,6,2011-08-11 09:57:00,2.08,14462,United Kingdom,12.48,2011,8,Thursday,9
566771,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-09-15 09:34:00,1.69,15322,United Kingdom,40.56,2011,9,Thursday,9
565142,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2011-09-01 13:46:00,1.06,17386,United Kingdom,76.32000000000001,2011,9,Thursday,13
549439,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-04-08 12:42:00,2.95,13562,United Kingdom,53.1,2011,4,Friday,12
547357,22168,ORGANISER WOOD ANTIQUE WHITE ,4,2011-03-22 12:15:00,8.5,17613,United Kingdom,34.0,2011,3,Tuesday,12
577778,22077,6 RIBBONS RUSTIC CHARM,2,2011-11-21 16:10:00,1.95,16549,United Kingdom,3.9,2011,11,Monday,16
552404,21871,SAVE THE PLANET MUG,12,2011-05-09 12:39:00,1.25,15932,United Kingdom,15.0,2011,5,Monday,12
539249,22956,36 FOIL HEART CAKE CASES,6,2010-12-16 13:43:00,2.1,14709,United Kingdom,12.600000000000001,2010,12,Thursday,13
581418,22867,HAND WARMER BIRD DESIGN,12,2011-12-08 15:02:00,2.1,17451,United Kingdom,25.200000000000003,2011,12,Thursday,15
538508,22752,SET 7 BABUSHKA NESTING BOXES,3,2010-12-12 13:32:00,8.5,15998,United Kingdom,25.5,2010,12,Sunday,13
580066,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-12-01 13:33:00,1.65,14309,United Kingdom,19.799999999999997,2011,12,Thursday,13
562031,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-01 17:37:00,1.25,16984,United Kingdom,15.0,2011,8,Monday,17
567821,23358,HOT STUFF HOT WATER BOTTLE,2,2011-09-22 12:45:00,3.75,14659,United Kingdom,7.5,2011,9,Thursday,12
554682,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2011-05-25 16:08:00,3.75,14085,United Kingdom,3.75,2011,5,Wednesday,16
578043,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-22 14:39:00,3.75,12474,Germany,15.0,2011,11,Tuesday,14
580295,22467,GUMBALL COAT RACK,3,2011-12-02 13:49:00,2.55,17841,United Kingdom,7.6499999999999995,2011,12,Friday,13
581002,23188,VINTAGE  2 METRE FOLDING RULER,12,2011-12-07 08:21:00,1.65,14708,United Kingdom,19.799999999999997,2011,12,Wednesday,8
571463,22738,RIBBON REEL SNOWY VILLAGE,20,2011-10-17 14:23:00,1.65,16463,United Kingdom,33.0,2011,10,Monday,14
562348,22899,CHILDREN'S APRON DOLLY GIRL ,12,2011-08-04 12:36:00,2.1,17511,United Kingdom,25.200000000000003,2011,8,Thursday,12
567898,84836,ZINC METAL HEART DECORATION,12,2011-09-22 16:20:00,1.25,13394,United Kingdom,15.0,2011,9,Thursday,16
563720,23438, RED SPOT GIFT BAG LARGE,5,2011-08-18 16:24:00,1.25,15867,United Kingdom,6.25,2011,8,Thursday,16
546774,21671,RED SPOT CERAMIC DRAWER KNOB,1,2011-03-16 15:45:00,1.25,14505,United Kingdom,1.25,2011,3,Wednesday,15
563022,85099F,JUMBO BAG STRAWBERRY,1,2011-08-11 13:34:00,2.08,17248,United Kingdom,2.08,2011,8,Thursday,13
558738,22090,PAPER BUNTING RETROSPOT,12,2011-07-01 15:35:00,2.95,12922,United Kingdom,35.400000000000006,2011,7,Friday,15
558751,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,2011-07-03 11:26:00,2.95,16009,United Kingdom,5.9,2011,7,Sunday,11
577613,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-21 10:02:00,0.55,14911,EIRE,13.200000000000001,2011,11,Monday,10
558063,22563,HAPPY STENCIL CRAFT,6,2011-06-24 15:28:00,1.25,16395,United Kingdom,7.5,2011,6,Friday,15
570964,23157,SET OF 6 NATIVITY MAGNETS ,12,2011-10-13 11:50:00,2.08,12766,Portugal,24.96,2011,10,Thursday,11
550145,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-04-14 14:15:00,5.95,12637,France,17.85,2011,4,Thursday,14
573937,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-11-02 10:40:00,0.42,15830,United Kingdom,10.08,2011,11,Wednesday,10
560415,20676,RED RETROSPOT BOWL,8,2011-07-18 14:36:00,1.25,15152,United Kingdom,10.0,2011,7,Monday,14
578513,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-11-24 13:32:00,4.25,16609,United Kingdom,17.0,2011,11,Thursday,13
536945,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-03 12:24:00,2.95,14083,United Kingdom,5.9,2010,12,Friday,12
561113,20723,STRAWBERRY CHARLOTTE BAG,1,2011-07-25 12:09:00,0.85,17841,United Kingdom,0.85,2011,7,Monday,12
580653,21907,I'M ON HOLIDAY METAL SIGN,18,2011-12-05 13:34:00,2.1,17706,United Kingdom,37.800000000000004,2011,12,Monday,13
571035,22381,TOY TIDY PINK POLKADOT,5,2011-10-13 12:50:00,2.1,12446,RSA,10.5,2011,10,Thursday,12
568898,22549,PICTURE DOMINOES,12,2011-09-29 13:17:00,1.45,13354,United Kingdom,17.4,2011,9,Thursday,13
567183,22188,BLACK HEART CARD HOLDER,2,2011-09-18 15:32:00,3.95,14769,United Kingdom,7.9,2011,9,Sunday,15
561890,22077,6 RIBBONS RUSTIC CHARM,12,2011-07-31 14:17:00,1.65,12697,Sweden,19.799999999999997,2011,7,Sunday,14
561204,23284,DOORMAT KEEP CALM AND COME IN,4,2011-07-25 15:22:00,7.95,12836,United Kingdom,31.8,2011,7,Monday,15
570076,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-10-07 11:17:00,0.85,15738,United Kingdom,20.4,2011,10,Friday,11
559354,22961,JAM MAKING SET PRINTED,12,2011-07-07 18:02:00,1.45,16012,United Kingdom,17.4,2011,7,Thursday,18
557572,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2011-06-21 10:55:00,1.45,15061,United Kingdom,34.8,2011,6,Tuesday,10
563709,35970,ZINC FOLKART SLEIGH BELLS,2,2011-08-18 15:17:00,1.69,15472,United Kingdom,3.38,2011,8,Thursday,15
543309,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-02-07 12:05:00,2.1,18118,United Kingdom,2.1,2011,2,Monday,12
543535,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2011-02-09 13:37:00,9.95,17537,United Kingdom,9.95,2011,2,Wednesday,13
544788,21499,BLUE POLKADOT WRAP,25,2011-02-23 12:18:00,0.42,13089,United Kingdom,10.5,2011,2,Wednesday,12
567660,47566,PARTY BUNTING,4,2011-09-21 15:02:00,4.95,17731,United Kingdom,19.8,2011,9,Wednesday,15
562907,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-10 12:44:00,1.25,14116,United Kingdom,15.0,2011,8,Wednesday,12
547786,82578,KITCHEN METAL SIGN,3,2011-03-25 11:44:00,0.55,14587,United Kingdom,1.6500000000000001,2011,3,Friday,11
536874,22451,SILK PURSE BABUSHKA RED,1,2010-12-03 11:35:00,3.35,16891,United Kingdom,3.35,2010,12,Friday,11
570646,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-10-11 12:49:00,2.89,12824,United Kingdom,17.34,2011,10,Tuesday,12
573345,22997,TRAVEL CARD WALLET UNION JACK,2,2011-10-30 12:14:00,0.42,17609,United Kingdom,0.84,2011,10,Sunday,12
568984,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,2011-09-29 15:57:00,5.95,17813,United Kingdom,5.95,2011,9,Thursday,15
544337,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-18 08:34:00,1.69,13425,United Kingdom,13.52,2011,2,Friday,8
546742,20828,GLITTER BUTTERFLY CLIPS,7,2011-03-16 12:26:00,2.55,12849,United Kingdom,17.849999999999998,2011,3,Wednesday,12
566364,22491,PACK OF 12 COLOURED PENCILS,12,2011-09-12 12:32:00,0.85,15253,United Kingdom,10.2,2011,9,Monday,12
549825,POST,POSTAGE,2,2011-04-12 12:47:00,18.0,12463,Belgium,36.0,2011,4,Tuesday,12
543099,22970,LONDON BUS COFFEE MUG,72,2011-02-03 12:00:00,2.1,16684,United Kingdom,151.20000000000002,2011,2,Thursday,12
578307,23137,ZINC WIRE SWEETHEART LETTER TRAY,2,2011-11-23 15:53:00,3.75,17290,United Kingdom,7.5,2011,11,Wednesday,15
555257,20685,DOORMAT RED RETROSPOT,1,2011-06-01 15:28:00,7.95,17596,United Kingdom,7.95,2011,6,Wednesday,15
542610,21479,WHITE SKULL HOT WATER BOTTLE ,1,2011-01-30 14:05:00,3.75,13148,United Kingdom,3.75,2011,1,Sunday,14
579938,23220,REINDEER HEART DECORATION GOLD,12,2011-12-01 10:18:00,0.83,14146,United Kingdom,9.959999999999999,2011,12,Thursday,10
574011,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-02 11:52:00,0.95,16884,United Kingdom,0.95,2011,11,Wednesday,11
559553,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-07-11 09:23:00,4.95,16174,United Kingdom,14.850000000000001,2011,7,Monday,9
552231,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-05-06 15:47:00,1.25,17364,United Kingdom,30.0,2011,5,Friday,15
571185,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-14 11:15:00,4.95,13047,United Kingdom,19.8,2011,10,Friday,11
556040,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-06-08 12:42:00,2.1,14622,United Kingdom,12.600000000000001,2011,6,Wednesday,12
541841,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,2011-01-23 11:53:00,2.95,14450,United Kingdom,11.8,2011,1,Sunday,11
